team_1,team_2,count
MIA,CHI,2
MIA,DAL,2
MIA,DEN,0
MIA,HOU,-2
MIA,LAC,2
MIA,LAL,0
MIA,MIA,0
MIA,MIL,3
MIA,MIN,0
MIA,BKN,-2
MIA,NYK,0
MIA,ORL,0
MIA,IND,0
MIA,PHI,0
MIA,PHX,2
MIA,POR,-2
MIA,SAC,-2
MIA,SAS,-2
MIA,OKC,-2
MIA,TOR,1
MIA,UTA,2
MIA,MEM,2
MIA,WAS,0
MIA,DET,0
MIA,CHA,4
MIA,CLE,-1
MIA,GSW,-2
MIL,ATL,3
MIL,BOS,0
MIL,NOP,-2
MIL,CHI,0
MIL,DAL,0
MIL,DEN,-2
MIL,HOU,-2
MIL,LAC,-2
MIL,LAL,2
MIL,MIA,-3
MIL,MIL,0
MIL,MIN,0
MIL,BKN,1
MIL,NYK,4
MIL,ORL,2
MIL,IND,-2
MIL,PHI,0
MIL,PHX,2
MIL,POR,2
MIL,SAC,2
MIL,SAS,2
MIL,OKC,0
MIL,TOR,-1
MIL,UTA,0
MIL,MEM,2
MIL,WAS,0
MIL,DET,0
MIL,CHA,0
MIL,CLE,-2
MIL,GSW,0
MIN,ATL,0
MIN,BOS,-2
MIN,NOP,4
MIN,CHI,0
MIN,DAL,4
MIN,DEN,2
MIN,HOU,-4
MIN,LAC,4
MIN,LAL,4
MIN,MIA,0
MIN,MIL,0
MIN,MIN,0
MIN,BKN,0
MIN,NYK,2
MIN,ORL,0
MIN,IND,0
MIN,PHI,-2
MIN,PHX,0
MIN,POR,0
MIN,SAC,3
MIN,SAS,-1
MIN,OKC,2
MIN,TOR,0
MIN,UTA,0
MIN,MEM,-1
MIN,WAS,0
MIN,DET,-2
MIN,CHA,0
MIN,CLE,0
MIN,GSW,-1
BKN,ATL,2
BKN,BOS,-4
BKN,NOP,-2
BKN,CHI,3
BKN,DAL,2
BKN,DEN,-2
BKN,HOU,-2
BKN,LAC,-2
BKN,LAL,-2
BKN,MIA,2
BKN,MIL,-1
BKN,MIN,0
BKN,BKN,0
BKN,NYK,-4
BKN,ORL,2
BKN,IND,-4
BKN,PHI,-2
BKN,PHX,0
BKN,POR,0
BKN,SAC,-2
BKN,SAS,-2
BKN,OKC,0
BKN,TOR,-4
BKN,UTA,0
BKN,MEM,2
BKN,WAS,1
BKN,DET,-2
BKN,CHA,-1
BKN,CLE,-2
BKN,GSW,-2
NYK,ATL,-1
NYK,BOS,-2
NYK,NOP,0
NYK,CHI,-2
NYK,DAL,0
NYK,DEN,0
NYK,HOU,-2
NYK,LAC,0
NYK,LAL,0
NYK,MIA,0
NYK,MIL,-4
NYK,MIN,-2
NYK,BKN,4
NYK,NYK,0
NYK,ORL,-2
NYK,IND,-1
NYK,PHI,-4
NYK,PHX,2
NYK,POR,-2
NYK,SAC,0
NYK,SAS,-2
NYK,OKC,0
NYK,TOR,-2
NYK,UTA,2
NYK,MEM,0
NYK,WAS,-1
NYK,DET,-3
NYK,CHA,0
NYK,CLE,0
NYK,GSW,-2
ORL,ATL,0
ORL,BOS,-2
ORL,NOP,0
ORL,CHI,-4
ORL,DAL,0
ORL,DEN,-2
ORL,HOU,-2
ORL,LAC,-2
ORL,LAL,0
ORL,MIA,0
ORL,MIL,-2
ORL,MIN,0
ORL,BKN,-2
ORL,NYK,2
ORL,ORL,0
ORL,IND,-3
ORL,PHI,-3
ORL,PHX,2
ORL,POR,-2
ORL,SAC,-2
ORL,SAS,0
ORL,OKC,0
ORL,TOR,-3
ORL,UTA,-2
ORL,MEM,2
ORL,WAS,-2
ORL,DET,1
ORL,CHA,-4
ORL,CLE,0
ORL,GSW,-2
IND,ATL,2
IND,BOS,0
IND,NOP,-2
IND,CHI,2
IND,DAL,-2
IND,DEN,0
IND,HOU,-2
IND,LAC,2
IND,LAL,0
IND,MIA,0
IND,MIL,2
IND,MIN,0
IND,BKN,4
IND,NYK,1
IND,ORL,3
IND,IND,0
IND,PHI,1
IND,PHX,2
IND,POR,-2
IND,SAC,2
IND,SAS,2
IND,OKC,-2
IND,TOR,-2
IND,UTA,0
IND,MEM,2
IND,WAS,-1
IND,DET,-2
IND,CHA,0
IND,CLE,2
IND,GSW,2
PHI,ATL,3
PHI,BOS,-2
PHI,NOP,0
PHI,CHI,1
PHI,DAL,2
PHI,DEN,2
PHI,HOU,0
PHI,LAC,2
PHI,LAL,0
PHI,MIA,0
PHI,MIL,0
PHI,MIN,2
PHI,BKN,2
PHI,NYK,4
PHI,ORL,3
PHI,IND,-1
PHI,PHI,0
PHI,PHX,0
PHI,POR,0
PHI,SAC,-2
PHI,SAS,2
PHI,OKC,-2
PHI,TOR,-2
PHI,UTA,2
PHI,MEM,0
PHI,WAS,0
PHI,DET,4
PHI,CHA,4
PHI,CLE,0
PHI,GSW,-2
PHX,ATL,0
PHX,BOS,-2
PHX,NOP,-3
PHX,CHI,2
PHX,DAL,3
PHX,DEN,-1
PHX,HOU,-4
PHX,LAC,-4
PHX,LAL,-2
PHX,MIA,-2
PHX,MIL,-2
PHX,MIN,0
PHX,BKN,0
PHX,NYK,-2
PHX,ORL,-2
PHX,IND,-2
PHX,PHI,0
PHX,PHX,0
PHX,POR,-4
PHX,SAC,2
PHX,SAS,-4
PHX,OKC,-1
PHX,TOR,-2
PHX,UTA,-2
PHX,MEM,2
PHX,WAS,0
PHX,DET,-2
PHX,CHA,-2
PHX,CLE,-2
PHX,GSW,-4
POR,ATL,0
POR,BOS,-2
POR,NOP,0
POR,CHI,2
POR,DAL,1
POR,DEN,-2
POR,HOU,-4
POR,LAC,2
POR,LAL,3
POR,MIA,2
POR,MIL,-2
POR,MIN,0
POR,BKN,0
POR,NYK,2
POR,ORL,2
POR,IND,2
POR,PHI,0
POR,PHX,4
POR,POR,0
POR,SAC,2
POR,SAS,-1
POR,OKC,4
POR,TOR,-2
POR,UTA,0
POR,MEM,0
POR,WAS,0
POR,DET,0
POR,CHA,2
POR,CLE,0
POR,GSW,1
SAC,ATL,0
SAC,BOS,-2
SAC,NOP,0
SAC,CHI,2
SAC,DAL,0
SAC,DEN,-2
SAC,HOU,-1
SAC,LAC,-4
SAC,LAL,0
SAC,MIA,2
SAC,MIL,-2
SAC,MIN,-3
SAC,BKN,2
SAC,NYK,0
SAC,ORL,2
SAC,IND,-2
SAC,PHI,2
SAC,PHX,-2
SAC,POR,-2
SAC,SAC,0
SAC,SAS,-4
SAC,OKC,-2
SAC,TOR,-2
SAC,UTA,-3
SAC,MEM,-1
SAC,WAS,-2
SAC,DET,-2
SAC,CHA,-2
SAC,CLE,0
SAC,GSW,0
SAS,ATL,0
SAS,BOS,0
SAS,NOP,-2
SAS,CHI,2
SAS,DAL,2
SAS,DEN,0
SAS,HOU,-2
SAS,LAC,1
SAS,LAL,-3
SAS,MIA,2
SAS,MIL,-2
SAS,MIN,1
SAS,BKN,2
SAS,NYK,2
SAS,ORL,0
SAS,IND,-2
SAS,PHI,-2
SAS,PHX,4
SAS,POR,1
SAS,SAC,4
SAS,SAS,0
SAS,OKC,0
SAS,TOR,0
SAS,UTA,-2
SAS,MEM,4
SAS,WAS,0
SAS,DET,0
SAS,CHA,2
SAS,CLE,2
SAS,GSW,-2
OKC,ATL,2
OKC,BOS,-2
OKC,NOP,-1
OKC,CHI,2
OKC,DAL,0
OKC,DEN,-2
OKC,HOU,1
OKC,LAC,3
OKC,LAL,0
OKC,MIA,2
OKC,MIL,0
OKC,MIN,-2
OKC,BKN,0
OKC,NYK,0
OKC,ORL,0
OKC,IND,2
OKC,PHI,2
OKC,PHX,1
OKC,POR,-4
OKC,SAC,2
OKC,SAS,0
OKC,OKC,0
OKC,TOR,2
OKC,UTA,2
OKC,MEM,4
OKC,WAS,0
OKC,DET,0
OKC,CHA,0
OKC,CLE,0
OKC,GSW,0
TOR,ATL,4
TOR,BOS,0
TOR,NOP,2
TOR,CHI,4
TOR,DAL,0
TOR,DEN,0
TOR,HOU,2
TOR,LAC,-2
TOR,LAL,2
TOR,MIA,-1
TOR,MIL,1
TOR,MIN,0
TOR,BKN,4
TOR,NYK,2
TOR,ORL,3
TOR,IND,2
TOR,PHI,2
TOR,PHX,2
TOR,POR,2
TOR,SAC,2
TOR,SAS,0
TOR,OKC,-2
TOR,TOR,0
TOR,UTA,0
TOR,MEM,2
TOR,WAS,0
TOR,DET,4
TOR,CHA,4
TOR,CLE,-1
TOR,GSW,-2
UTA,ATL,-2
UTA,BOS,0
UTA,NOP,2
UTA,CHI,0
UTA,DAL,3
UTA,DEN,0
UTA,HOU,-4
UTA,LAC,2
UTA,LAL,3
UTA,MIA,-2
UTA,MIL,0
UTA,MIN,0
UTA,BKN,0
UTA,NYK,-2
UTA,ORL,2
UTA,IND,0
UTA,PHI,-2
UTA,PHX,2
UTA,POR,0
UTA,SAC,3
UTA,SAS,2
UTA,OKC,-2
UTA,TOR,0
UTA,UTA,0
UTA,MEM,3
UTA,WAS,2
UTA,DET,2
UTA,CHA,0
UTA,CLE,0
UTA,GSW,2
MEM,ATL,0
MEM,BOS,-2
MEM,NOP,0
MEM,CHI,-2
MEM,DAL,-2
MEM,DEN,-2
MEM,HOU,0
MEM,LAC,0
MEM,LAL,0
MEM,MIA,-2
MEM,MIL,-2
MEM,MIN,1
MEM,BKN,-2
MEM,NYK,0
MEM,ORL,-2
MEM,IND,-2
MEM,PHI,0
MEM,PHX,-2
MEM,POR,0
MEM,SAC,1
MEM,SAS,-4
MEM,OKC,-4
MEM,TOR,-2
MEM,UTA,-3
MEM,MEM,0
MEM,WAS,-2
MEM,DET,0
MEM,CHA,-2
MEM,CLE,-2
MEM,GSW,-1
WAS,ATL,0
WAS,BOS,2
WAS,NOP,2
WAS,CHI,1
WAS,DAL,-2
WAS,DEN,0
WAS,HOU,0
WAS,LAC,0
WAS,LAL,0
WAS,MIA,0
WAS,MIL,0
WAS,MIN,0
WAS,BKN,-1
WAS,NYK,1
WAS,ORL,2
WAS,IND,1
WAS,PHI,0
WAS,PHX,0
WAS,POR,0
WAS,SAC,2
WAS,SAS,0
WAS,OKC,0
WAS,TOR,0
WAS,UTA,-2
WAS,MEM,2
WAS,WAS,0
WAS,DET,2
WAS,CHA,-2
WAS,CLE,-2
WAS,GSW,-2
DET,ATL,2
DET,BOS,-1
DET,NOP,-2
DET,CHI,2
DET,DAL,0
DET,DEN,-2
DET,HOU,0
DET,LAC,0
DET,LAL,0
DET,MIA,0
DET,MIL,0
DET,MIN,2
DET,BKN,2
DET,NYK,3
DET,ORL,-1
DET,IND,2
DET,PHI,-4
DET,PHX,2
DET,POR,0
DET,SAC,2
DET,SAS,0
DET,OKC,0
DET,TOR,-4
DET,UTA,-2
DET,MEM,0
DET,WAS,-2
DET,DET,0
DET,CHA,-1
DET,CLE,-2
DET,GSW,0
CHA,ATL,4
CHA,BOS,-3
CHA,NOP,-2
CHA,CHI,-2
CHA,DAL,0
CHA,DEN,0
CHA,HOU,-2
CHA,LAC,0
CHA,LAL,0
CHA,MIA,-4
CHA,MIL,0
CHA,MIN,0
CHA,BKN,1
CHA,NYK,0
CHA,ORL,4
CHA,IND,0
CHA,PHI,-4
CHA,PHX,2
CHA,POR,-2
CHA,SAC,2
CHA,SAS,-2
CHA,OKC,0
CHA,TOR,-4
CHA,UTA,0
CHA,MEM,2
CHA,WAS,2
CHA,DET,1
CHA,CHA,0
CHA,CLE,-3
CHA,GSW,0
CLE,ATL,2
CLE,BOS,1
CLE,NOP,0
CLE,CHI,4
CLE,DAL,2
CLE,DEN,0
CLE,HOU,-2
CLE,LAC,0
CLE,LAL,0
CLE,MIA,1
CLE,MIL,2
CLE,MIN,0
CLE,BKN,2
CLE,NYK,0
CLE,ORL,0
CLE,IND,-2
CLE,PHI,0
CLE,PHX,2
CLE,POR,0
CLE,SAC,0
CLE,SAS,-2
CLE,OKC,0
CLE,TOR,1
CLE,UTA,0
CLE,MEM,2
CLE,WAS,2
CLE,DET,2
CLE,CHA,3
CLE,CLE,0
CLE,GSW,-2
GSW,ATL,2
GSW,BOS,0
GSW,NOP,2
GSW,CHI,2
GSW,DAL,4
GSW,DEN,0
GSW,HOU,-1
GSW,LAC,2
GSW,LAL,4
GSW,MIA,2
GSW,MIL,0
GSW,MIN,1
GSW,BKN,2
GSW,NYK,2
GSW,ORL,2
GSW,IND,-2
GSW,PHI,2
GSW,PHX,4
GSW,POR,-1
GSW,SAC,0
GSW,SAS,2
GSW,OKC,0
GSW,TOR,2
GSW,UTA,-2
GSW,MEM,1
GSW,WAS,2
GSW,DET,0
GSW,CHA,0
GSW,CLE,2
GSW,GSW,0
