team_1,team_2,count
DEN,LAL,-1
DEN,MIA,2
DEN,MIL,0
DEN,MIN,3
DEN,BKN,-2
DEN,NYK,2
DEN,ORL,2
DEN,IND,2
DEN,PHI,2
DEN,PHX,0
DEN,POR,1
DEN,SAC,-4
DEN,SAS,1
DEN,OKC,3
DEN,TOR,0
DEN,UTA,-1
DEN,MEM,3
DEN,WAS,-2
DEN,DET,2
DEN,CHA,2
DEN,CLE,2
DEN,GSW,-1
HOU,ATL,-2
HOU,BOS,-2
HOU,NOP,-1
HOU,CHI,-2
HOU,DAL,1
HOU,DEN,-4
HOU,HOU,0
HOU,LAC,-1
HOU,LAL,-3
HOU,MIA,-2
HOU,MIL,0
HOU,MIN,-1
HOU,BKN,-2
HOU,NYK,-2
HOU,ORL,2
HOU,IND,-2
HOU,PHI,-2
HOU,PHX,-3
HOU,POR,-1
HOU,SAC,2
HOU,SAS,-1
HOU,OKC,-1
HOU,TOR,0
HOU,UTA,-3
HOU,MEM,-1
HOU,WAS,0
HOU,DET,0
HOU,CHA,-2
HOU,CLE,-2
HOU,GSW,-3
LAC,ATL,0
LAC,BOS,-2
LAC,NOP,-1
LAC,CHI,2
LAC,DAL,-1
LAC,DEN,-1
LAC,HOU,1
LAC,LAC,0
LAC,LAL,3
LAC,MIA,2
LAC,MIL,0
LAC,MIN,3
LAC,BKN,-2
LAC,NYK,0
LAC,ORL,0
LAC,IND,2
LAC,PHI,0
LAC,PHX,1
LAC,POR,3
LAC,SAC,1
LAC,SAS,1
LAC,OKC,1
LAC,TOR,2
LAC,UTA,-2
LAC,MEM,1
LAC,WAS,0
LAC,DET,2
LAC,CHA,2
LAC,CLE,2
LAC,GSW,1
LAL,ATL,0
LAL,BOS,0
LAL,NOP,1
LAL,CHI,2
LAL,DAL,-1
LAL,DEN,1
LAL,HOU,3
LAL,LAC,-3
LAL,LAL,0
LAL,MIA,-2
LAL,MIL,0
LAL,MIN,3
LAL,BKN,0
LAL,NYK,0
LAL,ORL,2
LAL,IND,2
LAL,PHI,-2
LAL,PHX,-1
LAL,POR,-1
LAL,SAC,-1
LAL,SAS,1
LAL,OKC,3
LAL,TOR,0
LAL,UTA,-1
LAL,MEM,3
LAL,WAS,-2
LAL,DET,0
LAL,CHA,2
LAL,CLE,2
LAL,GSW,1
MIA,ATL,-1
MIA,BOS,1
MIA,NOP,2
MIA,CHI,1
MIA,DAL,-2
MIA,DEN,-2
MIA,HOU,2
MIA,LAC,-2
MIA,LAL,2
MIA,MIA,0
MIA,MIL,-1
MIA,MIN,0
MIA,BKN,-1
MIA,NYK,3
MIA,ORL,1
MIA,IND,-1
MIA,PHI,-1
MIA,PHX,-2
MIA,POR,0
MIA,SAC,2
MIA,SAS,2
MIA,OKC,2
MIA,TOR,1
MIA,UTA,0
MIA,MEM,-2
MIA,WAS,1
MIA,DET,1
MIA,CHA,-1
MIA,CLE,3
MIA,GSW,0
MIL,ATL,1
MIL,BOS,-1
MIL,NOP,0
MIL,CHI,1
MIL,DAL,0
MIL,DEN,0
MIL,HOU,0
MIL,LAC,0
MIL,LAL,0
MIL,MIA,1
MIL,MIL,0
MIL,MIN,2
MIL,BKN,1
MIL,NYK,-1
MIL,ORL,3
MIL,IND,3
MIL,PHI,3
MIL,PHX,-2
MIL,POR,2
MIL,SAC,2
MIL,SAS,0
MIL,OKC,0
MIL,TOR,-1
MIL,UTA,-2
MIL,MEM,0
MIL,WAS,3
MIL,DET,3
MIL,CHA,-1
MIL,CLE,3
MIL,GSW,1
MIN,ATL,-2
MIN,BOS,-2
MIN,NOP,1
MIN,CHI,0
MIN,DAL,-1
MIN,DEN,-3
MIN,HOU,1
MIN,LAC,-3
MIN,LAL,-3
MIN,MIA,0
MIN,MIL,-2
MIN,MIN,0
MIN,BKN,-2
MIN,NYK,0
MIN,ORL,0
MIN,IND,-2
MIN,PHI,-2
MIN,PHX,-1
MIN,POR,-1
MIN,SAC,1
MIN,SAS,-1
MIN,OKC,-1
MIN,TOR,0
MIN,UTA,4
MIN,MEM,-3
MIN,WAS,-2
MIN,DET,3
MIN,CHA,-2
MIN,CLE,0
MIN,GSW,-1
BKN,ATL,1
BKN,BOS,4
BKN,NOP,2
BKN,CHI,1
BKN,DAL,-2
BKN,DEN,2
BKN,HOU,2
BKN,LAC,2
BKN,LAL,0
BKN,MIA,1
BKN,MIL,-1
BKN,MIN,2
BKN,BKN,0
BKN,NYK,3
BKN,ORL,1
BKN,IND,3
BKN,PHI,-1
BKN,PHX,2
BKN,POR,0
BKN,SAC,2
BKN,SAS,2
BKN,OKC,0
BKN,TOR,-1
BKN,UTA,0
BKN,MEM,-3
BKN,WAS,-1
BKN,DET,1
BKN,CHA,0
BKN,CLE,-1
BKN,GSW,2
NYK,ATL,3
NYK,BOS,1
NYK,NOP,2
NYK,CHI,1
NYK,DAL,0
NYK,DEN,-2
NYK,HOU,2
NYK,LAC,0
NYK,LAL,0
NYK,MIA,-3
NYK,MIL,1
NYK,MIN,0
NYK,BKN,-3
NYK,NYK,0
NYK,ORL,1
NYK,IND,0
NYK,PHI,-3
NYK,PHX,-2
NYK,POR,0
NYK,SAC,0
NYK,SAS,0
NYK,OKC,0
NYK,TOR,1
NYK,UTA,0
NYK,MEM,2
NYK,WAS,3
NYK,DET,3
NYK,CHA,1
NYK,CLE,2
NYK,GSW,0
ORL,ATL,-3
ORL,BOS,-3
ORL,NOP,0
ORL,CHI,1
ORL,DAL,-2
ORL,DEN,-2
ORL,HOU,-2
ORL,LAC,0
ORL,LAL,-2
ORL,MIA,-1
ORL,MIL,-3
ORL,MIN,0
ORL,BKN,-1
ORL,NYK,-1
ORL,ORL,0
ORL,IND,-3
ORL,PHI,-3
ORL,PHX,0
ORL,POR,-2
ORL,SAC,0
ORL,SAS,-2
ORL,OKC,0
ORL,TOR,-3
ORL,UTA,-2
ORL,MEM,0
ORL,WAS,1
ORL,DET,1
ORL,CHA,-1
ORL,CLE,3
ORL,GSW,0
IND,ATL,1
IND,BOS,0
IND,NOP,0
IND,CHI,-1
IND,DAL,0
IND,DEN,-2
IND,HOU,2
IND,LAC,-2
IND,LAL,-2
IND,MIA,1
IND,MIL,-3
IND,MIN,2
IND,BKN,-3
IND,NYK,0
IND,ORL,3
IND,IND,0
IND,PHI,-1
IND,PHX,0
IND,POR,0
IND,SAC,-2
IND,SAS,0
IND,OKC,2
IND,TOR,1
IND,UTA,-2
IND,MEM,2
IND,WAS,-3
IND,DET,3
IND,CHA,-1
IND,CLE,3
IND,GSW,0
PHI,ATL,1
PHI,BOS,3
PHI,NOP,0
PHI,CHI,3
PHI,DAL,2
PHI,DEN,-2
PHI,HOU,2
PHI,LAC,0
PHI,LAL,2
PHI,MIA,1
PHI,MIL,-3
PHI,MIN,2
PHI,BKN,1
PHI,NYK,3
PHI,ORL,3
PHI,IND,1
PHI,PHI,0
PHI,PHX,-2
PHI,POR,-2
PHI,SAC,2
PHI,SAS,2
PHI,OKC,2
PHI,TOR,2
PHI,UTA,0
PHI,MEM,-2
PHI,WAS,4
PHI,DET,1
PHI,CHA,3
PHI,CLE,-1
PHI,GSW,0
PHX,ATL,0
PHX,BOS,0
PHX,NOP,2
PHX,CHI,2
PHX,DAL,3
PHX,DEN,0
PHX,HOU,3
PHX,LAC,-1
PHX,LAL,1
PHX,MIA,2
PHX,MIL,2
PHX,MIN,1
PHX,BKN,-2
PHX,NYK,2
PHX,ORL,0
PHX,IND,0
PHX,PHI,2
PHX,PHX,0
PHX,POR,3
PHX,SAC,0
PHX,SAS,1
PHX,OKC,1
PHX,TOR,2
PHX,UTA,3
PHX,MEM,1
PHX,WAS,0
PHX,DET,0
PHX,CHA,0
PHX,CLE,2
PHX,GSW,1
POR,ATL,0
POR,BOS,0
POR,NOP,3
POR,CHI,0
POR,DAL,1
POR,DEN,-1
POR,HOU,1
POR,LAC,-3
POR,LAL,1
POR,MIA,0
POR,MIL,-2
POR,MIN,1
POR,BKN,0
POR,NYK,0
POR,ORL,2
POR,IND,0
POR,PHI,2
POR,PHX,-3
POR,POR,0
POR,SAC,3
POR,SAS,1
POR,OKC,1
POR,TOR,2
POR,UTA,-1
POR,MEM,-1
POR,WAS,0
POR,DET,2
POR,CHA,0
POR,CLE,2
POR,GSW,1
SAC,ATL,0
SAC,BOS,2
SAC,NOP,-1
SAC,CHI,0
SAC,DAL,3
SAC,DEN,4
SAC,HOU,-2
SAC,LAC,-1
SAC,LAL,1
SAC,MIA,-2
SAC,MIL,-2
SAC,MIN,-1
SAC,BKN,-2
SAC,NYK,0
SAC,ORL,0
SAC,IND,2
SAC,PHI,-2
SAC,PHX,0
SAC,POR,-3
SAC,SAC,0
SAC,SAS,-1
SAC,OKC,3
SAC,TOR,0
SAC,UTA,-3
SAC,MEM,-3
SAC,WAS,0
SAC,DET,0
SAC,CHA,-2
SAC,CLE,2
SAC,GSW,-1
SAS,ATL,0
SAS,BOS,0
SAS,NOP,0
SAS,CHI,2
SAS,DAL,-1
SAS,DEN,-1
SAS,HOU,1
SAS,LAC,-1
SAS,LAL,-1
SAS,MIA,-2
SAS,MIL,0
SAS,MIN,1
SAS,BKN,-2
SAS,NYK,0
SAS,ORL,2
SAS,IND,0
SAS,PHI,-2
SAS,PHX,-1
SAS,POR,-1
SAS,SAC,1
SAS,SAS,0
SAS,OKC,-1
SAS,TOR,1
SAS,UTA,-3
SAS,MEM,-1
SAS,WAS,2
SAS,DET,2
SAS,CHA,0
SAS,CLE,0
SAS,GSW,-1
OKC,ATL,0
OKC,BOS,0
OKC,NOP,-2
OKC,CHI,0
OKC,DAL,-1
OKC,DEN,-3
OKC,HOU,1
OKC,LAC,-1
OKC,LAL,-3
OKC,MIA,-2
OKC,MIL,0
OKC,MIN,1
OKC,BKN,0
OKC,NYK,0
OKC,ORL,0
OKC,IND,-2
OKC,PHI,-2
OKC,PHX,-1
OKC,POR,-1
OKC,SAC,-3
OKC,SAS,1
OKC,OKC,0
OKC,TOR,0
OKC,UTA,-3
OKC,MEM,-1
OKC,WAS,-2
OKC,DET,-2
OKC,CHA,1
OKC,CLE,0
OKC,GSW,-3
TOR,ATL,-3
TOR,BOS,-3
TOR,NOP,-2
TOR,CHI,-3
TOR,DAL,0
TOR,DEN,0
TOR,HOU,0
TOR,LAC,-2
TOR,LAL,0
TOR,MIA,-1
TOR,MIL,1
TOR,MIN,0
TOR,BKN,1
TOR,NYK,-1
TOR,ORL,3
TOR,IND,-1
TOR,PHI,-2
TOR,PHX,-2
TOR,POR,-2
TOR,SAC,0
TOR,SAS,-1
TOR,OKC,0
TOR,TOR,0
TOR,UTA,-2
TOR,MEM,0
TOR,WAS,1
TOR,DET,-3
TOR,CHA,1
TOR,CLE,1
TOR,GSW,0
UTA,ATL,2
UTA,BOS,2
UTA,NOP,1
UTA,CHI,2
UTA,DAL,1
UTA,DEN,1
UTA,HOU,3
UTA,LAC,2
UTA,LAL,1
UTA,MIA,0
UTA,MIL,2
UTA,MIN,-4
UTA,BKN,0
UTA,NYK,0
UTA,ORL,2
UTA,IND,2
UTA,PHI,0
UTA,PHX,-3
UTA,POR,1
UTA,SAC,3
UTA,SAS,3
UTA,OKC,3
UTA,TOR,2
UTA,UTA,0
UTA,MEM,3
UTA,WAS,-2
UTA,DET,2
UTA,CHA,2
UTA,CLE,2
UTA,GSW,-1
MEM,ATL,-1
MEM,BOS,0
MEM,NOP,-1
MEM,CHI,2
MEM,DAL,-1
MEM,DEN,-3
MEM,HOU,1
MEM,LAC,-1
MEM,LAL,-3
MEM,MIA,2
MEM,MIL,0
MEM,MIN,3
MEM,BKN,3
MEM,NYK,-2
MEM,ORL,0
MEM,IND,-2
MEM,PHI,2
MEM,PHX,-1
MEM,POR,1
MEM,SAC,3
MEM,SAS,1
MEM,OKC,1
MEM,TOR,0
MEM,UTA,-3
MEM,MEM,0
MEM,WAS,2
MEM,DET,0
MEM,CHA,2
MEM,CLE,0
MEM,GSW,-1
WAS,ATL,-3
WAS,BOS,-1
WAS,NOP,0
WAS,CHI,-1
WAS,DAL,-2
WAS,DEN,2
WAS,HOU,0
WAS,LAC,0
WAS,LAL,2
WAS,MIA,-1
WAS,MIL,-3
WAS,MIN,2
WAS,BKN,1
WAS,NYK,-3
WAS,ORL,-1
WAS,IND,3
WAS,PHI,-4
WAS,PHX,0
WAS,POR,0
WAS,SAC,0
WAS,SAS,-2
WAS,OKC,2
WAS,TOR,-1
WAS,UTA,2
WAS,MEM,-2
WAS,WAS,0
WAS,DET,1
WAS,CHA,-1
WAS,CLE,3
WAS,GSW,2
DET,ATL,-1
DET,BOS,2
DET,NOP,0
DET,CHI,-3
DET,DAL,-2
DET,DEN,-2
DET,HOU,0
DET,LAC,-2
DET,LAL,0
DET,MIA,-1
DET,MIL,-3
DET,MIN,-3
DET,BKN,-1
DET,NYK,-3
DET,ORL,-1
DET,IND,-3
DET,PHI,-1
DET,PHX,0
DET,POR,-2
DET,SAC,0
DET,SAS,-2
DET,OKC,2
DET,TOR,3
DET,UTA,-2
DET,MEM,0
DET,WAS,-1
DET,DET,0
DET,CHA,-3
DET,CLE,-1
DET,GSW,-2
CHA,ATL,1
CHA,BOS,-1
CHA,NOP,0
CHA,CHI,-3
CHA,DAL,0
CHA,DEN,-2
CHA,HOU,2
CHA,LAC,-2
CHA,LAL,-2
CHA,MIA,1
CHA,MIL,1
CHA,MIN,2
CHA,BKN,0
CHA,NYK,-1
CHA,ORL,1
CHA,IND,1
CHA,PHI,-3
CHA,PHX,0
CHA,POR,0
CHA,SAC,2
CHA,SAS,0
CHA,OKC,-1
CHA,TOR,-1
CHA,UTA,-2
CHA,MEM,-2
CHA,WAS,1
CHA,DET,3
CHA,CHA,0
CHA,CLE,-1
CHA,GSW,0
CLE,ATL,1
CLE,BOS,1
CLE,NOP,-2
CLE,CHI,1
CLE,DAL,-2
CLE,DEN,-2
CLE,HOU,2
CLE,LAC,-2
CLE,LAL,-2
CLE,MIA,-3
CLE,MIL,-3
CLE,MIN,0
CLE,BKN,1
CLE,NYK,-2
CLE,ORL,-3
CLE,IND,-3
CLE,PHI,1
CLE,PHX,-2
CLE,POR,-2
CLE,SAC,-2
CLE,SAS,0
CLE,OKC,0
CLE,TOR,-1
CLE,UTA,-2
CLE,MEM,0
CLE,WAS,-3
CLE,DET,1
CLE,CHA,1
CLE,CLE,0
CLE,GSW,-2
GSW,ATL,-2
GSW,BOS,-2
GSW,NOP,1
GSW,CHI,3
GSW,DAL,-1
GSW,DEN,1
GSW,HOU,3
GSW,LAC,-1
GSW,LAL,-1
GSW,MIA,0
GSW,MIL,-1
GSW,MIN,1
GSW,BKN,-2
GSW,NYK,0
GSW,ORL,0
GSW,IND,0
GSW,PHI,0
GSW,PHX,-1
GSW,POR,-1
GSW,SAC,1
GSW,SAS,1
GSW,OKC,3
GSW,TOR,0
GSW,UTA,1
GSW,MEM,1
GSW,WAS,-2
GSW,DET,2
GSW,CHA,0
GSW,CLE,2
GSW,GSW,0
