team_1,team_2,count
DEN,GSW,0
HOU,ATL,2
HOU,BOS,2
HOU,NOP,2
HOU,CHI,1
HOU,DAL,1
HOU,DEN,0
HOU,HOU,0
HOU,LAC,0
HOU,LAL,1
HOU,MIA,0
HOU,MIL,0
HOU,MIN,4
HOU,BKN,0
HOU,NYK,0
HOU,ORL,0
HOU,IND,0
HOU,PHI,0
HOU,PHX,1
HOU,POR,-2
HOU,SAC,1
HOU,SAS,-1
HOU,OKC,-1
HOU,TOR,1
HOU,UTA,1
HOU,MEM,1
HOU,WAS,1
HOU,DET,-1
HOU,CHA,0
HOU,CLE,1
HOU,GSW,1
LAC,ATL,0
LAC,BOS,0
LAC,NOP,2
LAC,CHI,-1
LAC,DAL,3
LAC,DEN,1
LAC,HOU,0
LAC,LAC,0
LAC,LAL,0
LAC,MIA,2
LAC,MIL,-2
LAC,MIN,1
LAC,BKN,-1
LAC,NYK,1
LAC,ORL,2
LAC,IND,1
LAC,PHI,0
LAC,PHX,0
LAC,POR,3
LAC,SAC,-1
LAC,SAS,2
LAC,OKC,2
LAC,TOR,2
LAC,UTA,-1
LAC,MEM,1
LAC,WAS,2
LAC,DET,1
LAC,CHA,1
LAC,CLE,2
LAC,GSW,3
LAL,ATL,2
LAL,BOS,0
LAL,NOP,4
LAL,CHI,1
LAL,DAL,2
LAL,DEN,2
LAL,HOU,-1
LAL,LAC,0
LAL,LAL,0
LAL,MIA,2
LAL,MIL,0
LAL,MIN,1
LAL,BKN,0
LAL,NYK,2
LAL,ORL,0
LAL,IND,-2
LAL,PHI,0
LAL,PHX,3
LAL,POR,1
LAL,SAC,1
LAL,SAS,3
LAL,OKC,2
LAL,TOR,-2
LAL,UTA,3
LAL,MEM,2
LAL,WAS,1
LAL,DET,1
LAL,CHA,1
LAL,CLE,1
LAL,GSW,3
MIA,ATL,2
MIA,BOS,-1
MIA,NOP,0
MIA,CHI,2
MIA,DAL,2
MIA,DEN,0
MIA,HOU,0
MIA,LAC,-2
MIA,LAL,-2
MIA,MIA,0
MIA,MIL,1
MIA,MIN,-2
MIA,BKN,1
MIA,NYK,0
MIA,ORL,2
MIA,IND,2
MIA,PHI,2
MIA,PHX,0
MIA,POR,0
MIA,SAC,0
MIA,SAS,0
MIA,OKC,0
MIA,TOR,1
MIA,UTA,0
MIA,MEM,0
MIA,WAS,2
MIA,DET,1
MIA,CHA,0
MIA,CLE,2
MIA,GSW,2
MIL,ATL,3
MIL,BOS,1
MIL,NOP,2
MIL,CHI,4
MIL,DAL,-2
MIL,DEN,-2
MIL,HOU,0
MIL,LAC,2
MIL,LAL,0
MIL,MIA,-1
MIL,MIL,0
MIL,MIN,2
MIL,BKN,0
MIL,NYK,3
MIL,ORL,4
MIL,IND,2
MIL,PHI,1
MIL,PHX,0
MIL,POR,2
MIL,SAC,2
MIL,SAS,0
MIL,OKC,2
MIL,TOR,1
MIL,UTA,0
MIL,MEM,0
MIL,WAS,3
MIL,DET,3
MIL,CHA,3
MIL,CLE,3
MIL,GSW,1
MIN,ATL,0
MIN,BOS,-1
MIN,NOP,-1
MIN,CHI,0
MIN,DAL,-3
MIN,DEN,-4
MIN,HOU,-4
MIN,LAC,-1
MIN,LAL,-1
MIN,MIA,2
MIN,MIL,-2
MIN,MIN,0
MIN,BKN,2
MIN,NYK,0
MIN,ORL,-2
MIN,IND,-2
MIN,PHI,-1
MIN,PHX,-2
MIN,POR,0
MIN,SAC,-1
MIN,SAS,2
MIN,OKC,-3
MIN,TOR,-2
MIN,UTA,-1
MIN,MEM,-3
MIN,WAS,0
MIN,DET,1
MIN,CHA,0
MIN,CLE,0
MIN,GSW,1
BKN,ATL,2
BKN,BOS,0
BKN,NOP,2
BKN,CHI,3
BKN,DAL,-1
BKN,DEN,0
BKN,HOU,0
BKN,LAC,1
BKN,LAL,0
BKN,MIA,-1
BKN,MIL,0
BKN,MIN,-2
BKN,BKN,0
BKN,NYK,0
BKN,ORL,-2
BKN,IND,-1
BKN,PHI,-2
BKN,PHX,0
BKN,POR,0
BKN,SAC,2
BKN,SAS,0
BKN,OKC,-1
BKN,TOR,-2
BKN,UTA,-2
BKN,MEM,-2
BKN,WAS,-1
BKN,DET,1
BKN,CHA,2
BKN,CLE,1
BKN,GSW,1
NYK,ATL,1
NYK,BOS,-3
NYK,NOP,-1
NYK,CHI,1
NYK,DAL,2
NYK,DEN,-2
NYK,HOU,0
NYK,LAC,-1
NYK,LAL,-2
NYK,MIA,0
NYK,MIL,-3
NYK,MIN,0
NYK,BKN,0
NYK,NYK,0
NYK,ORL,0
NYK,IND,-1
NYK,PHI,-4
NYK,PHX,-2
NYK,POR,0
NYK,SAC,0
NYK,SAS,-2
NYK,OKC,-1
NYK,TOR,-2
NYK,UTA,-2
NYK,MEM,-1
NYK,WAS,-2
NYK,DET,1
NYK,CHA,-3
NYK,CLE,2
NYK,GSW,1
ORL,ATL,0
ORL,BOS,-3
ORL,NOP,2
ORL,CHI,1
ORL,DAL,-2
ORL,DEN,-2
ORL,HOU,0
ORL,LAC,-2
ORL,LAL,0
ORL,MIA,-2
ORL,MIL,-4
ORL,MIN,2
ORL,BKN,2
ORL,NYK,0
ORL,ORL,0
ORL,IND,-3
ORL,PHI,1
ORL,PHX,0
ORL,POR,-2
ORL,SAC,2
ORL,SAS,0
ORL,OKC,-2
ORL,TOR,-4
ORL,UTA,-2
ORL,MEM,2
ORL,WAS,4
ORL,DET,0
ORL,CHA,2
ORL,CLE,3
ORL,GSW,0
IND,ATL,1
IND,BOS,0
IND,NOP,-2
IND,CHI,4
IND,DAL,0
IND,DEN,0
IND,HOU,0
IND,LAC,-1
IND,LAL,2
IND,MIA,-2
IND,MIL,-2
IND,MIN,2
IND,BKN,1
IND,NYK,1
IND,ORL,3
IND,IND,0
IND,PHI,2
IND,PHX,0
IND,POR,0
IND,SAC,1
IND,SAS,1
IND,OKC,2
IND,TOR,-2
IND,UTA,0
IND,MEM,2
IND,WAS,2
IND,DET,-2
IND,CHA,2
IND,CLE,1
IND,GSW,1
PHI,ATL,1
PHI,BOS,2
PHI,NOP,1
PHI,CHI,2
PHI,DAL,-2
PHI,DEN,0
PHI,HOU,0
PHI,LAC,0
PHI,LAL,0
PHI,MIA,-2
PHI,MIL,-1
PHI,MIN,1
PHI,BKN,2
PHI,NYK,4
PHI,ORL,-1
PHI,IND,-2
PHI,PHI,0
PHI,PHX,-2
PHI,POR,0
PHI,SAC,2
PHI,SAS,2
PHI,OKC,0
PHI,TOR,-2
PHI,UTA,0
PHI,MEM,1
PHI,WAS,1
PHI,DET,3
PHI,CHA,1
PHI,CLE,2
PHI,GSW,0
PHX,ATL,0
PHX,BOS,0
PHX,NOP,0
PHX,CHI,1
PHX,DAL,2
PHX,DEN,-4
PHX,HOU,-1
PHX,LAC,0
PHX,LAL,-3
PHX,MIA,0
PHX,MIL,0
PHX,MIN,2
PHX,BKN,0
PHX,NYK,2
PHX,ORL,0
PHX,IND,0
PHX,PHI,2
PHX,PHX,0
PHX,POR,0
PHX,SAC,0
PHX,SAS,-1
PHX,OKC,-1
PHX,TOR,-2
PHX,UTA,0
PHX,MEM,-2
PHX,WAS,0
PHX,DET,-2
PHX,CHA,2
PHX,CLE,0
PHX,GSW,0
POR,ATL,0
POR,BOS,-2
POR,NOP,-4
POR,CHI,2
POR,DAL,0
POR,DEN,-2
POR,HOU,2
POR,LAC,-3
POR,LAL,-1
POR,MIA,0
POR,MIL,-2
POR,MIN,0
POR,BKN,0
POR,NYK,0
POR,ORL,2
POR,IND,0
POR,PHI,0
POR,PHX,0
POR,POR,0
POR,SAC,0
POR,SAS,1
POR,OKC,0
POR,TOR,0
POR,UTA,-1
POR,MEM,0
POR,WAS,2
POR,DET,1
POR,CHA,1
POR,CLE,-1
POR,GSW,1
SAC,ATL,1
SAC,BOS,0
SAC,NOP,1
SAC,CHI,0
SAC,DAL,-2
SAC,DEN,-1
SAC,HOU,-1
SAC,LAC,1
SAC,LAL,-1
SAC,MIA,0
SAC,MIL,-2
SAC,MIN,1
SAC,BKN,-2
SAC,NYK,0
SAC,ORL,-2
SAC,IND,-1
SAC,PHI,-2
SAC,PHX,0
SAC,POR,0
SAC,SAC,0
SAC,SAS,-1
SAC,OKC,-1
SAC,TOR,-2
SAC,UTA,-1
SAC,MEM,2
SAC,WAS,2
SAC,DET,0
SAC,CHA,-2
SAC,CLE,0
SAC,GSW,3
SAS,ATL,-2
SAS,BOS,0
SAS,NOP,2
SAS,CHI,-1
SAS,DAL,-2
SAS,DEN,-2
SAS,HOU,1
SAS,LAC,-2
SAS,LAL,-3
SAS,MIA,0
SAS,MIL,0
SAS,MIN,-2
SAS,BKN,0
SAS,NYK,2
SAS,ORL,0
SAS,IND,-1
SAS,PHI,-2
SAS,PHX,1
SAS,POR,-1
SAS,SAC,1
SAS,SAS,0
SAS,OKC,0
SAS,TOR,0
SAS,UTA,2
SAS,MEM,0
SAS,WAS,0
SAS,DET,0
SAS,CHA,2
SAS,CLE,-2
SAS,GSW,2
OKC,ATL,1
OKC,BOS,0
OKC,NOP,4
OKC,CHI,2
OKC,DAL,0
OKC,DEN,-1
OKC,HOU,1
OKC,LAC,-2
OKC,LAL,-2
OKC,MIA,0
OKC,MIL,-2
OKC,MIN,3
OKC,BKN,1
OKC,NYK,1
OKC,ORL,2
OKC,IND,-2
OKC,PHI,0
OKC,PHX,1
OKC,POR,0
OKC,SAC,1
OKC,SAS,0
OKC,OKC,0
OKC,TOR,0
OKC,UTA,1
OKC,MEM,-1
OKC,WAS,0
OKC,DET,2
OKC,CHA,1
OKC,CLE,2
OKC,GSW,3
TOR,ATL,3
TOR,BOS,-2
TOR,NOP,2
TOR,CHI,3
TOR,DAL,0
TOR,DEN,0
TOR,HOU,-1
TOR,LAC,-2
TOR,LAL,2
TOR,MIA,-1
TOR,MIL,-1
TOR,MIN,2
TOR,BKN,2
TOR,NYK,2
TOR,ORL,4
TOR,IND,2
TOR,PHI,2
TOR,PHX,2
TOR,POR,0
TOR,SAC,2
TOR,SAS,0
TOR,OKC,0
TOR,TOR,0
TOR,UTA,2
TOR,MEM,1
TOR,WAS,2
TOR,DET,3
TOR,CHA,1
TOR,CLE,3
TOR,GSW,1
UTA,ATL,1
UTA,BOS,0
UTA,NOP,2
UTA,CHI,1
UTA,DAL,1
UTA,DEN,-3
UTA,HOU,-1
UTA,LAC,1
UTA,LAL,-3
UTA,MIA,0
UTA,MIL,0
UTA,MIN,1
UTA,BKN,2
UTA,NYK,2
UTA,ORL,2
UTA,IND,0
UTA,PHI,0
UTA,PHX,0
UTA,POR,1
UTA,SAC,1
UTA,SAS,-2
UTA,OKC,-1
UTA,TOR,-2
UTA,UTA,0
UTA,MEM,2
UTA,WAS,2
UTA,DET,2
UTA,CHA,2
UTA,CLE,1
UTA,GSW,4
MEM,ATL,2
MEM,BOS,-2
MEM,NOP,-3
MEM,CHI,-2
MEM,DAL,-1
MEM,DEN,-1
MEM,HOU,-1
MEM,LAC,-1
MEM,LAL,-2
MEM,MIA,0
MEM,MIL,0
MEM,MIN,3
MEM,BKN,2
MEM,NYK,1
MEM,ORL,-2
MEM,IND,-2
MEM,PHI,-1
MEM,PHX,2
MEM,POR,0
MEM,SAC,-2
MEM,SAS,0
MEM,OKC,1
MEM,TOR,-1
MEM,UTA,-2
MEM,MEM,0
MEM,WAS,2
MEM,DET,2
MEM,CHA,2
MEM,CLE,0
MEM,GSW,1
WAS,ATL,1
WAS,BOS,1
WAS,NOP,-1
WAS,CHI,-2
WAS,DAL,0
WAS,DEN,0
WAS,HOU,-1
WAS,LAC,-2
WAS,LAL,-1
WAS,MIA,-2
WAS,MIL,-3
WAS,MIN,0
WAS,BKN,1
WAS,NYK,2
WAS,ORL,-4
WAS,IND,-2
WAS,PHI,-1
WAS,PHX,0
WAS,POR,-2
WAS,SAC,-2
WAS,SAS,0
WAS,OKC,0
WAS,TOR,-2
WAS,UTA,-2
WAS,MEM,-2
WAS,WAS,0
WAS,DET,2
WAS,CHA,1
WAS,CLE,-1
WAS,GSW,0
DET,ATL,1
DET,BOS,0
DET,NOP,0
DET,CHI,-4
DET,DAL,-1
DET,DEN,0
DET,HOU,1
DET,LAC,-1
DET,LAL,-1
DET,MIA,-1
DET,MIL,-3
DET,MIN,-1
DET,BKN,-1
DET,NYK,-1
DET,ORL,0
DET,IND,2
DET,PHI,-3
DET,PHX,2
DET,POR,-1
DET,SAC,0
DET,SAS,0
DET,OKC,-2
DET,TOR,-3
DET,UTA,-2
DET,MEM,-2
DET,WAS,-2
DET,DET,0
DET,CHA,-4
DET,CLE,0
DET,GSW,1
CHA,ATL,-2
CHA,BOS,-3
CHA,NOP,-1
CHA,CHI,2
CHA,DAL,0
CHA,DEN,-2
CHA,HOU,0
CHA,LAC,-1
CHA,LAL,-1
CHA,MIA,0
CHA,MIL,-3
CHA,MIN,0
CHA,BKN,-2
CHA,NYK,3
CHA,ORL,-2
CHA,IND,-2
CHA,PHI,-1
CHA,PHX,-2
CHA,POR,-1
CHA,SAC,2
CHA,SAS,-2
CHA,OKC,-1
CHA,TOR,-1
CHA,UTA,-2
CHA,MEM,-2
CHA,WAS,-1
CHA,DET,4
CHA,CHA,0
CHA,CLE,0
CHA,GSW,2
CLE,ATL,2
CLE,BOS,-4
CLE,NOP,-2
CLE,CHI,-2
CLE,DAL,-2
CLE,DEN,2
CLE,HOU,-1
CLE,LAC,-2
CLE,LAL,-1
CLE,MIA,-2
CLE,MIL,-3
CLE,MIN,0
CLE,BKN,-1
CLE,NYK,-2
CLE,ORL,-3
CLE,IND,-1
CLE,PHI,-2
CLE,PHX,0
CLE,POR,1
CLE,SAC,0
CLE,SAS,2
CLE,OKC,-2
CLE,TOR,-3
CLE,UTA,-1
CLE,MEM,0
CLE,WAS,1
CLE,DET,0
CLE,CHA,0
CLE,CLE,0
CLE,GSW,-1
GSW,ATL,-1
GSW,BOS,-2
GSW,NOP,0
GSW,CHI,2
GSW,DAL,-3
GSW,DEN,0
GSW,HOU,-1
GSW,LAC,-3
GSW,LAL,-3
GSW,MIA,-2
GSW,MIL,-1
GSW,MIN,-1
GSW,BKN,-1
GSW,NYK,-1
GSW,ORL,0
GSW,IND,-1
GSW,PHI,0
GSW,PHX,0
GSW,POR,-1
GSW,SAC,-3
GSW,SAS,-2
GSW,OKC,-3
GSW,TOR,-1
GSW,UTA,-4
GSW,MEM,-1
GSW,WAS,0
GSW,DET,-1
GSW,CHA,-2
GSW,CLE,1
GSW,GSW,0
