team_1,team_2,count
DAL,TOR,0
DAL,UTA,0
DAL,MEM,0
DAL,WAS,0
DAL,DET,0
DAL,CHA,0
DAL,CLE,0
DAL,GSW,0
DEN,ATL,0
DEN,BOS,0
DEN,NOP,0
DEN,CHI,0
DEN,DAL,0
DEN,DEN,0
DEN,HOU,0
DEN,LAC,0
DEN,LAL,0
DEN,MIA,0
DEN,MIL,0
DEN,MIN,0
DEN,BKN,0
DEN,NYK,0
DEN,ORL,0
DEN,IND,0
DEN,PHI,0
DEN,PHX,-4
DEN,POR,2
DEN,SAC,0
DEN,SAS,0
DEN,OKC,0
DEN,TOR,0
DEN,UTA,0
DEN,MEM,0
DEN,WAS,0
DEN,DET,0
DEN,CHA,0
DEN,CLE,0
DEN,GSW,0
HOU,ATL,0
HOU,BOS,0
HOU,NOP,0
HOU,CHI,0
HOU,DAL,0
HOU,DEN,0
HOU,HOU,0
HOU,LAC,0
HOU,LAL,0
HOU,MIA,0
HOU,MIL,0
HOU,MIN,0
HOU,BKN,0
HOU,NYK,0
HOU,ORL,0
HOU,IND,0
HOU,PHI,0
HOU,PHX,0
HOU,POR,0
HOU,SAC,0
HOU,SAS,0
HOU,OKC,0
HOU,TOR,0
HOU,UTA,0
HOU,MEM,0
HOU,WAS,0
HOU,DET,0
HOU,CHA,0
HOU,CLE,0
HOU,GSW,0
LAC,ATL,0
LAC,BOS,0
LAC,NOP,0
LAC,CHI,0
LAC,DAL,1
LAC,DEN,0
LAC,HOU,0
LAC,LAC,0
LAC,LAL,0
LAC,MIA,0
LAC,MIL,0
LAC,MIN,0
LAC,BKN,0
LAC,NYK,0
LAC,ORL,0
LAC,IND,0
LAC,PHI,0
LAC,PHX,-2
LAC,POR,0
LAC,SAC,0
LAC,SAS,0
LAC,OKC,0
LAC,TOR,0
LAC,UTA,2
LAC,MEM,0
LAC,WAS,0
LAC,DET,0
LAC,CHA,0
LAC,CLE,0
LAC,GSW,0
LAL,ATL,0
LAL,BOS,0
LAL,NOP,0
LAL,CHI,0
LAL,DAL,0
LAL,DEN,0
LAL,HOU,0
LAL,LAC,0
LAL,LAL,0
LAL,MIA,0
LAL,MIL,0
LAL,MIN,0
LAL,BKN,0
LAL,NYK,0
LAL,ORL,0
LAL,IND,0
